agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,joined_at_dt
AGT0000648,EMP00212,Pooja Nair,VND0000003,FIELD,SUSPENDED,2024-01-28 03:50:14,2025-12-09 04:33:38,2024-01-28 03:50:14+00:00
AGT0000982,EMP00631,Vikram Shah,VND0000013,T3,SUSPENDED,2024-01-28 06:22:13,2026-07-17 04:09:33,2024-01-28 06:22:13+00:00
AGT0000914,EMP00124,Vikram Shah,VND0000006,FIELD,SUSPENDED,2024-01-28 06:45:19,2025-07-23 04:06:17,2024-01-28 06:45:19+00:00
AGT0000636,EMP00899,Sneha Das,VND0000014,FIELD,INACTIVE,2024-01-28 08:02:26,2026-06-23 10:53:09,2024-01-28 08:02:26+00:00
AGT0000855,EMP00918,Rahul Verma,VND0000006,T2,ACTIVE,2024-01-28 10:46:44,2025-04-06 18:38:52,2024-01-28 10:46:44+00:00
AGT0000942,EMP00289,Rahul Verma,VND0000014,DIGITAL,ACTIVE,2024-01-28 11:54:44,2025-07-17 14:23:13,2024-01-28 11:54:44+00:00
AGT0000557,EMP00584,Neha Singh,VND0000006,T3,INACTIVE,2024-01-28 14:08:56,2025-11-24 21:16:15,2024-01-28 14:08:56+00:00
AGT0000162,EMP00366,Rahul Verma,VND0000011,FIELD,SUSPENDED,2024-01-28 14:12:01,2025-12-31 08:13:26,2024-01-28 14:12:01+00:00
AGT0000757,EMP00638,Rahul Verma,VND0000002,T3,SUSPENDED,2024-01-28 19:18:12,2025-02-28 01:36:19,2024-01-28 19:18:12+00:00
AGT0000370,EMP00284,Priya Mehta,VND0000009,DIGITAL,INACTIVE,2024-01-28 20:13:33,2026-05-23 23:41:59,2024-01-28 20:13:33+00:00
AGT0000877,EMP00411,Rahul Verma,VND0000010,T1,ACTIVE,2024-01-29 00:45:01,2025-01-08 03:56:18,2024-01-29 00:45:01+00:00
AGT0000159,EMP00874,Rohan Patel,VND0000004,T1,ACTIVE,2024-01-29 05:21:58,2025-07-02 04:06:05,2024-01-29 05:21:58+00:00
AGT0000457,EMP00722,Amit Kumar,VND0000002,DIGITAL,SUSPENDED,2024-01-29 05:36:28,2026-02-17 22:05:06,2024-01-29 05:36:28+00:00
AGT0000494,EMP00370,Aarav Sharma,VND0000007,T2,INACTIVE,2024-01-29 07:54:11,2025-06-09 19:38:45,2024-01-29 07:54:11+00:00
AGT0000451,EMP00229,Priya Mehta,VND0000013,T2,INACTIVE,2024-01-29 08:15:09,2026-03-24 01:40:06,2024-01-29 08:15:09+00:00
AGT0000029,EMP00142,Rohan Patel,VND0000002,FIELD,ACTIVE,2024-01-29 08:52:50,2025-07-27 21:09:52,2024-01-29 08:52:50+00:00
AGT0000330,EMP00249,Rohan Patel,VND0000007,FIELD,INACTIVE,2024-01-29 09:15:11,2025-10-10 07:19:12,2024-01-29 09:15:11+00:00
AGT0000638,EMP00193,Ananya Rao,VND0000002,FIELD,INACTIVE,2024-01-29 10:32:42,2025-11-13 10:21:34,2024-01-29 10:32:42+00:00
AGT0000524,EMP00646,Priya Mehta,VND0000003,T3,ACTIVE,2024-01-29 10:58:56,2025-10-10 22:18:49,2024-01-29 10:58:56+00:00
AGT0000726,EMP00304,Amit Kumar,VND0000001,FIELD,ACTIVE,2024-01-29 13:54:22,2026-05-28 07:12:50,2024-01-29 13:54:22+00:00
AGT0000158,EMP00206,Priya Mehta,VND0000005,T3,ACTIVE,2024-01-29 20:04:00,2025-07-19 18:16:50,2024-01-29 20:04:00+00:00
AGT0000016,EMP01068,Rahul Verma,VND0000010,T3,SUSPENDED,2024-01-29 20:32:35,2026-02-28 18:59:46,2024-01-29 20:32:35+00:00
AGT0000302,EMP00298,Aarav Sharma,VND0000006,T1,INACTIVE,2024-01-30 02:19:33,2026-07-06 10:44:40,2024-01-30 02:19:33+00:00
AGT0000460,EMP00823,Amit Kumar,VND0000009,DIGITAL,SUSPENDED,2024-01-30 04:06:50,2025-11-24 00:02:36,2024-01-30 04:06:50+00:00
AGT0000139,EMP00946,Sneha Das,VND0000009,DIGITAL,SUSPENDED,2024-01-30 09:04:47,2026-06-05 08:58:30,2024-01-30 09:04:47+00:00
AGT0000659,EMP00360,Pooja Nair,VND0000003,DIGITAL,SUSPENDED,2024-01-30 11:32:39,2026-02-01 07:19:29,2024-01-30 11:32:39+00:00
AGT0000556,EMP01009,Sneha Das,VND0000004,T1,INACTIVE,2024-01-30 16:10:39,2025-11-25 16:42:57,2024-01-30 16:10:39+00:00
AGT0000469,EMP00719,Ananya Rao,VND0000007,T2,INACTIVE,2024-01-30 16:29:42,2025-08-11 10:55:17,2024-01-30 16:29:42+00:00
AGT0000112,EMP00151,Vikram Shah,VND0000006,DIGITAL,INACTIVE,2024-01-30 17:29:06,2026-05-16 06:19:41,2024-01-30 17:29:06+00:00
AGT0000103,EMP00330,Rahul Verma,VND0000002,DIGITAL,ACTIVE,2024-01-31 02:57:56,2026-06-12 13:33:51,2024-01-31 02:57:56+00:00
AGT0000396,EMP00382,Neha Singh,VND0000007,DIGITAL,ACTIVE,2024-01-31 08:21:59,2025-05-08 03:08:41,2024-01-31 08:21:59+00:00
AGT0000255,EMP00855,Amit Kumar,VND0000004,T1,ACTIVE,2024-01-31 12:36:25,2026-01-13 14:36:56,2024-01-31 12:36:25+00:00
AGT0000274,EMP00873,Neha Singh,VND0000014,T1,INACTIVE,2024-01-31 15:07:00,2026-06-24 02:02:11,2024-01-31 15:07:00+00:00
AGT0000523,EMP00853,Neha Singh,VND0000014,FIELD,SUSPENDED,2024-01-31 17:31:20,2025-09-11 04:01:45,2024-01-31 17:31:20+00:00
AGT0000068,EMP00180,Ananya Rao,VND0000008,T2,INACTIVE,2024-01-31 19:31:47,2025-03-11 16:18:52,2024-01-31 19:31:47+00:00
AGT0000294,EMP00772,Vikram Shah,VND0000002,T1,ACTIVE,2024-01-31 21:12:41,2026-05-29 17:20:27,2024-01-31 21:12:41+00:00
AGT0000814,EMP00863,Rahul Verma,VND0000003,T3,INACTIVE,2024-01-31 22:09:27,2026-03-11 11:07:07,2024-01-31 22:09:27+00:00
AGT0000049,EMP00211,Rohan Patel,VND0000003,T2,INACTIVE,2024-01-31 23:17:30,2025-12-05 07:50:55,2024-01-31 23:17:30+00:00
AGT0000835,EMP00425,Amit Kumar,VND0000003,T2,SUSPENDED,2024-01-31 23:27:09,2026-04-15 05:41:20,2024-01-31 23:27:09+00:00
AGT0000667,EMP00075,Vikram Shah,VND0000002,T1,INACTIVE,2024-02-01 01:15:55,2025-04-16 00:59:03,2024-02-01 01:15:55+00:00
AGT0000256,EMP00144,Neha Singh,VND0000010,T3,INACTIVE,2024-02-01 03:39:18,2025-03-07 00:28:02,2024-02-01 03:39:18+00:00
AGT0000631,EMP00013,Rahul Verma,VND0000011,FIELD,SUSPENDED,2024-02-01 04:26:22,2026-07-23 07:40:37,2024-02-01 04:26:22+00:00
AGT0000203,EMP00149,Ananya Rao,VND0000004,T2,INACTIVE,2024-02-01 11:17:35,2025-03-06 11:12:09,2024-02-01 11:17:35+00:00
AGT0000327,EMP00933,Neha Singh,VND0000012,T3,ACTIVE,2024-02-01 14:28:34,2026-04-07 13:30:17,2024-02-01 14:28:34+00:00
AGT0000830,EMP01084,Amit Kumar,VND0000008,DIGITAL,ACTIVE,2024-02-01 17:13:42,2025-08-21 18:55:25,2024-02-01 17:13:42+00:00
AGT0000979,EMP00618,Sneha Das,VND0000011,T1,SUSPENDED,2024-02-01 18:29:47,2026-01-27 05:18:44,2024-02-01 18:29:47+00:00
AGT0000296,EMP00916,Aarav Sharma,VND0000014,T3,SUSPENDED,2024-02-01 19:14:05,2026-01-20 11:18:06,2024-02-01 19:14:05+00:00
AGT0000142,EMP00239,Aarav Sharma,VND0000005,T2,SUSPENDED,2024-02-02 02:37:16,2025-08-03 09:15:48,2024-02-02 02:37:16+00:00
AGT0000422,EMP01060,Priya Mehta,VND0000001,DIGITAL,ACTIVE,2024-02-02 03:37:53,2026-04-20 20:43:13,2024-02-02 03:37:53+00:00
AGT0000355,EMP01049,Rohan Patel,VND0000012,T2,SUSPENDED,2024-02-02 04:33:35,2025-02-26 19:19:42,2024-02-02 04:33:35+00:00
AGT0000461,EMP00627,Priya Mehta,VND0000013,FIELD,SUSPENDED,2024-02-02 05:02:49,2025-01-28 01:16:27,2024-02-02 05:02:49+00:00
AGT0000931,EMP00082,Aarav Sharma,VND0000002,DIGITAL,INACTIVE,2024-02-02 06:49:39,2025-05-08 14:42:08,2024-02-02 06:49:39+00:00
AGT0000702,EMP00372,Priya Mehta,VND0000011,T2,SUSPENDED,2024-02-02 08:53:52,2025-06-19 01:50:16,2024-02-02 08:53:52+00:00
AGT0000467,EMP00566,Amit Kumar,VND0000015,T1,ACTIVE,2024-02-02 08:58:23,2025-02-14 00:43:44,2024-02-02 08:58:23+00:00
AGT0000240,EMP00259,Priya Mehta,VND0000001,T1,SUSPENDED,2024-02-02 10:44:26,2026-06-14 23:06:34,2024-02-02 10:44:26+00:00
AGT0000493,EMP00637,Priya Mehta,VND0000013,T3,ACTIVE,2024-02-02 11:05:09,2025-04-16 18:18:53,2024-02-02 11:05:09+00:00
AGT0000842,EMP00165,Amit Kumar,VND0000005,T1,SUSPENDED,2024-02-02 12:45:12,2025-02-23 08:17:36,2024-02-02 12:45:12+00:00
AGT0000350,EMP00830,Sneha Das,VND0000004,FIELD,INACTIVE,2024-02-02 18:08:53,2025-03-22 13:03:00,2024-02-02 18:08:53+00:00
AGT0000850,EMP00776,Ananya Rao,VND0000007,T3,ACTIVE,2024-02-02 20:24:03,2025-09-24 02:31:35,2024-02-02 20:24:03+00:00
AGT0000706,EMP00361,Neha Singh,VND0000015,T3,ACTIVE,2024-02-02 20:42:09,2025-12-06 04:16:28,2024-02-02 20:42:09+00:00
AGT0000683,EMP00017,Neha Singh,VND0000001,DIGITAL,SUSPENDED,2024-02-02 22:04:56,2025-06-17 20:41:37,2024-02-02 22:04:56+00:00
AGT0000468,EMP00655,Ananya Rao,VND0000002,FIELD,INACTIVE,2024-02-02 22:42:52,2026-03-06 02:04:16,2024-02-02 22:42:52+00:00
AGT0000154,EMP00165,Vikram Shah,VND0000003,FIELD,INACTIVE,2024-02-02 23:15:26,2025-09-03 12:16:08,2024-02-02 23:15:26+00:00
AGT0000861,EMP00226,Pooja Nair,VND0000010,T3,SUSPENDED,2024-02-03 03:18:01,2026-03-04 10:14:12,2024-02-03 03:18:01+00:00
AGT0000709,EMP00420,Rahul Verma,VND0000003,T2,INACTIVE,2024-02-03 06:11:59,2025-08-11 20:16:20,2024-02-03 06:11:59+00:00
AGT0000743,EMP01052,Sneha Das,VND0000002,FIELD,INACTIVE,2024-02-03 06:37:14,2025-08-23 22:31:23,2024-02-03 06:37:14+00:00
AGT0000343,EMP01033,Pooja Nair,VND0000013,T3,INACTIVE,2024-02-03 07:41:08,2026-03-16 21:17:47,2024-02-03 07:41:08+00:00
AGT0000693,EMP00947,Rohan Patel,VND0000015,FIELD,ACTIVE,2024-02-03 08:51:32,2025-06-04 01:28:15,2024-02-03 08:51:32+00:00
AGT0000464,EMP00889,Rohan Patel,VND0000015,DIGITAL,INACTIVE,2024-02-03 09:55:19,2025-04-30 12:53:38,2024-02-03 09:55:19+00:00
AGT0000545,EMP00084,Rohan Patel,VND0000005,DIGITAL,SUSPENDED,2024-02-03 10:13:55,2026-04-08 16:49:26,2024-02-03 10:13:55+00:00
AGT0000880,EMP00579,Ananya Rao,VND0000014,T3,SUSPENDED,2024-02-03 11:59:07,2025-06-13 03:24:28,2024-02-03 11:59:07+00:00
AGT0000452,EMP00342,Priya Mehta,VND0000003,FIELD,INACTIVE,2024-02-03 12:46:38,2025-05-14 01:03:15,2024-02-03 12:46:38+00:00
AGT0000808,EMP00677,Pooja Nair,VND0000009,T3,INACTIVE,2024-02-03 18:51:17,2026-06-05 16:51:30,2024-02-03 18:51:17+00:00
AGT0000166,EMP00060,Neha Singh,VND0000003,DIGITAL,INACTIVE,2024-02-03 20:17:53,2025-01-03 03:50:50,2024-02-03 20:17:53+00:00
AGT0000922,EMP00593,Rohan Patel,VND0000010,DIGITAL,INACTIVE,2024-02-03 20:22:51,2025-11-12 04:12:56,2024-02-03 20:22:51+00:00
AGT0000073,EMP00525,Priya Mehta,VND0000008,DIGITAL,ACTIVE,2024-02-03 21:07:23,2025-02-09 07:11:05,2024-02-03 21:07:23+00:00
AGT0000745,EMP00445,Pooja Nair,VND0000015,DIGITAL,SUSPENDED,2024-02-03 21:52:06,2026-06-17 01:38:01,2024-02-03 21:52:06+00:00
AGT0000374,EMP00595,Priya Mehta,VND0000003,T2,INACTIVE,2024-02-03 23:09:34,2025-04-04 17:31:12,2024-02-03 23:09:34+00:00
AGT0000633,EMP00592,Priya Mehta,VND0000001,T2,INACTIVE,2024-02-04 11:44:41,2025-07-24 12:08:11,2024-02-04 11:44:41+00:00
AGT0000244,EMP00144,Ananya Rao,VND0000009,DIGITAL,ACTIVE,2024-02-04 12:06:23,2026-06-06 10:04:21,2024-02-04 12:06:23+00:00
AGT0000785,EMP01037,Amit Kumar,VND0000012,T2,SUSPENDED,2024-02-04 14:23:00,2025-03-23 08:03:22,2024-02-04 14:23:00+00:00
AGT0000480,EMP00549,Ananya Rao,VND0000013,DIGITAL,ACTIVE,2024-02-04 15:49:33,2025-09-07 17:04:53,2024-02-04 15:49:33+00:00
AGT0000984,EMP00168,Priya Mehta,VND0000015,DIGITAL,ACTIVE,2024-02-04 19:06:07,2026-07-04 06:50:11,2024-02-04 19:06:07+00:00
AGT0000106,EMP00549,Priya Mehta,VND0000001,T2,INACTIVE,2024-02-04 19:11:51,2026-05-06 18:32:03,2024-02-04 19:11:51+00:00
AGT0000004,EMP00468,Rohan Patel,VND0000010,DIGITAL,INACTIVE,2024-02-04 20:49:43,2026-04-01 01:55:14,2024-02-04 20:49:43+00:00
AGT0000628,EMP00139,Sneha Das,VND0000009,T3,ACTIVE,2024-02-04 21:48:13,2025-09-12 16:49:21,2024-02-04 21:48:13+00:00
AGT0000919,EMP00480,Amit Kumar,VND0000009,T2,INACTIVE,2024-02-04 22:23:48,2026-02-10 14:01:58,2024-02-04 22:23:48+00:00
AGT0000121,EMP00142,Aarav Sharma,VND0000004,FIELD,INACTIVE,2024-02-05 04:12:27,2025-09-22 15:01:30,2024-02-05 04:12:27+00:00
AGT0000943,EMP00288,Pooja Nair,VND0000006,DIGITAL,ACTIVE,2024-02-05 06:28:08,2026-07-25 16:54:18,2024-02-05 06:28:08+00:00
AGT0000747,EMP00601,Rohan Patel,VND0000015,T1,INACTIVE,2024-02-05 09:04:48,2026-03-23 05:28:52,2024-02-05 09:04:48+00:00
AGT0000403,EMP00349,Amit Kumar,VND0000008,T3,INACTIVE,2024-02-05 10:47:48,2025-10-27 01:52:25,2024-02-05 10:47:48+00:00
AGT0000825,EMP01057,Ananya Rao,VND0000015,T2,INACTIVE,2024-02-05 15:39:03,2025-01-10 09:52:14,2024-02-05 15:39:03+00:00
AGT0000610,EMP00732,Rahul Verma,VND0000010,FIELD,SUSPENDED,2024-02-06 00:02:58,2026-01-23 02:59:37,2024-02-06 00:02:58+00:00
AGT0000811,EMP00752,Sneha Das,VND0000008,DIGITAL,ACTIVE,2024-02-06 06:50:26,2025-07-05 08:55:59,2024-02-06 06:50:26+00:00
AGT0000498,EMP00857,Priya Mehta,VND0000015,FIELD,INACTIVE,2024-02-06 06:57:37,2026-05-18 10:12:53,2024-02-06 06:57:37+00:00
AGT0000047,EMP00149,Priya Mehta,VND0000001,T2,ACTIVE,2024-02-06 11:05:42,2026-06-10 09:56:22,2024-02-06 11:05:42+00:00
AGT0000310,EMP01001,Aarav Sharma,VND0000013,DIGITAL,INACTIVE,2024-02-06 14:21:16,2025-10-26 20:31:12,2024-02-06 14:21:16+00:00
AGT0000036,EMP00614,Rohan Patel,VND0000003,FIELD,SUSPENDED,2024-02-06 14:54:47,2025-10-05 15:18:19,2024-02-06 14:54:47+00:00
AGT0000126,EMP01060,Aarav Sharma,VND0000015,T2,SUSPENDED,2024-02-06 14:55:20,2025-03-02 22:42:10,2024-02-06 14:55:20+00:00
AGT0000124,EMP00149,Neha Singh,VND0000014,FIELD,INACTIVE,2024-02-07 00:33:20,2025-08-03 03:39:28,2024-02-07 00:33:20+00:00
AGT0000606,EMP00935,Ananya Rao,VND0000015,T2,ACTIVE,2024-02-07 01:11:20,2025-02-05 06:14:59,2024-02-07 01:11:20+00:00
AGT0000710,EMP00643,Aarav Sharma,VND0000013,T3,ACTIVE,2024-02-07 14:22:47,2025-02-18 19:59:39,2024-02-07 14:22:47+00:00
AGT0000727,EMP00811,Neha Singh,VND0000015,T2,INACTIVE,2024-02-07 19:14:48,2026-03-06 10:55:25,2024-02-07 19:14:48+00:00
AGT0000754,EMP00745,Ananya Rao,VND0000012,FIELD,SUSPENDED,2024-02-08 00:25:19,2025-07-08 20:26:36,2024-02-08 00:25:19+00:00
AGT0000957,EMP00525,Sneha Das,VND0000012,DIGITAL,ACTIVE,2024-02-08 02:10:09,2025-05-01 02:49:10,2024-02-08 02:10:09+00:00
AGT0000005,EMP00807,Neha Singh,VND0000003,FIELD,SUSPENDED,2024-02-08 03:01:57,2026-07-21 17:18:58,2024-02-08 03:01:57+00:00
AGT0000565,EMP00444,Neha Singh,VND0000005,T3,SUSPENDED,2024-02-08 06:46:05,2026-02-09 13:13:49,2024-02-08 06:46:05+00:00
AGT0000791,EMP00902,Vikram Shah,VND0000013,FIELD,INACTIVE,2024-02-08 08:22:17,2025-04-27 02:36:37,2024-02-08 08:22:17+00:00
AGT0000365,EMP01035,Priya Mehta,VND0000002,T2,ACTIVE,2024-02-08 14:28:49,2026-05-30 09:44:30,2024-02-08 14:28:49+00:00
AGT0000357,EMP00922,Rahul Verma,VND0000008,DIGITAL,INACTIVE,2024-02-08 15:20:50,2025-09-30 16:11:52,2024-02-08 15:20:50+00:00
AGT0000714,EMP00043,Amit Kumar,VND0000013,T3,ACTIVE,2024-02-08 15:54:47,2025-04-12 07:10:52,2024-02-08 15:54:47+00:00
AGT0000994,EMP00569,Rohan Patel,VND0000014,FIELD,ACTIVE,2024-02-08 16:19:03,2026-03-18 15:57:17,2024-02-08 16:19:03+00:00
AGT0000999,EMP00220,Amit Kumar,VND0000012,T2,SUSPENDED,2024-02-08 23:39:31,2025-06-15 23:21:13,2024-02-08 23:39:31+00:00
AGT0000781,EMP00186,Priya Mehta,VND0000001,DIGITAL,ACTIVE,2024-02-09 06:55:10,2025-11-08 18:57:01,2024-02-09 06:55:10+00:00
AGT0000913,EMP00127,Amit Kumar,VND0000014,FIELD,SUSPENDED,2024-02-09 07:57:32,2025-05-09 09:49:51,2024-02-09 07:57:32+00:00
AGT0000438,EMP00562,Pooja Nair,VND0000005,T1,ACTIVE,2024-02-09 09:46:22,2026-03-07 14:50:23,2024-02-09 09:46:22+00:00
AGT0000444,EMP00667,Rahul Verma,VND0000008,FIELD,ACTIVE,2024-02-09 11:01:33,2026-01-16 12:20:08,2024-02-09 11:01:33+00:00
AGT0000245,EMP00268,Rohan Patel,VND0000014,T1,INACTIVE,2024-02-09 19:21:23,2026-04-09 11:23:13,2024-02-09 19:21:23+00:00
AGT0000853,EMP00783,Aarav Sharma,VND0000013,T2,ACTIVE,2024-02-09 20:12:20,2026-05-14 00:39:39,2024-02-09 20:12:20+00:00
AGT0000639,EMP00984,Rahul Verma,VND0000015,T3,INACTIVE,2024-02-09 21:04:18,2026-05-28 22:18:20,2024-02-09 21:04:18+00:00
AGT0000849,EMP00405,Rohan Patel,VND0000003,DIGITAL,INACTIVE,2024-02-09 22:48:20,2025-04-03 11:02:40,2024-02-09 22:48:20+00:00
AGT0000153,EMP00717,Rohan Patel,VND0000009,DIGITAL,INACTIVE,2024-02-10 00:55:05,2026-02-01 06:22:22,2024-02-10 00:55:05+00:00
AGT0000402,EMP00544,Sneha Das,VND0000005,T3,ACTIVE,2024-02-10 03:39:18,2026-07-31 21:16:41,2024-02-10 03:39:18+00:00
AGT0000571,EMP01031,Vikram Shah,VND0000006,T2,SUSPENDED,2024-02-10 08:48:01,2025-12-01 23:23:56,2024-02-10 08:48:01+00:00
AGT0000250,EMP00703,Vikram Shah,VND0000009,DIGITAL,INACTIVE,2024-02-10 09:52:04,2025-02-11 21:14:07,2024-02-10 09:52:04+00:00
AGT0000587,EMP00558,Rohan Patel,VND0000003,T2,ACTIVE,2024-02-10 11:31:21,2025-10-24 15:37:24,2024-02-10 11:31:21+00:00
AGT0000307,EMP00018,Neha Singh,VND0000008,T3,INACTIVE,2024-02-10 21:23:53,2026-05-11 02:28:47,2024-02-10 21:23:53+00:00
AGT0000295,EMP00580,Neha Singh,VND0000003,T2,SUSPENDED,2024-02-10 22:07:35,2025-12-02 14:29:55,2024-02-10 22:07:35+00:00
AGT0000932,EMP00734,Rahul Verma,VND0000015,T1,ACTIVE,2024-02-10 23:54:19,2025-10-27 23:39:37,2024-02-10 23:54:19+00:00
AGT0000186,EMP00262,Sneha Das,VND0000013,FIELD,INACTIVE,2024-02-11 01:31:23,2025-08-17 12:01:32,2024-02-11 01:31:23+00:00
AGT0000852,EMP00730,Neha Singh,VND0000014,DIGITAL,ACTIVE,2024-02-11 08:39:13,2026-04-17 09:52:50,2024-02-11 08:39:13+00:00
AGT0000322,EMP00859,Vikram Shah,VND0000003,T3,ACTIVE,2024-02-11 15:26:06,2025-01-31 09:17:46,2024-02-11 15:26:06+00:00
AGT0000376,EMP00191,Amit Kumar,VND0000005,T3,INACTIVE,2024-02-11 19:35:05,2025-10-01 22:30:50,2024-02-11 19:35:05+00:00
AGT0000703,EMP00236,Amit Kumar,VND0000013,DIGITAL,INACTIVE,2024-02-11 20:20:18,2025-01-26 05:07:21,2024-02-11 20:20:18+00:00
AGT0000477,EMP00116,Pooja Nair,VND0000007,T2,ACTIVE,2024-02-11 20:28:20,2025-09-09 09:24:06,2024-02-11 20:28:20+00:00
AGT0000760,EMP00197,Rahul Verma,VND0000013,T3,ACTIVE,2024-02-11 20:42:51,2026-01-20 03:24:02,2024-02-11 20:42:51+00:00
AGT0000258,EMP00948,Ananya Rao,VND0000002,T1,SUSPENDED,2024-02-11 22:26:28,2025-12-31 22:02:06,2024-02-11 22:26:28+00:00
AGT0000716,EMP00791,Rohan Patel,VND0000011,FIELD,ACTIVE,2024-02-12 03:55:12,2025-11-15 17:03:17,2024-02-12 03:55:12+00:00
AGT0000299,EMP00773,Rahul Verma,VND0000009,T1,INACTIVE,2024-02-12 04:45:10,2025-05-28 13:12:36,2024-02-12 04:45:10+00:00
AGT0000092,EMP00298,Sneha Das,VND0000001,T1,SUSPENDED,2024-02-12 07:39:23,2025-04-17 06:49:00,2024-02-12 07:39:23+00:00
AGT0000787,EMP00858,Vikram Shah,VND0000007,DIGITAL,INACTIVE,2024-02-12 09:15:25,2025-01-02 12:26:23,2024-02-12 09:15:25+00:00
AGT0000499,EMP00956,Priya Mehta,VND0000015,FIELD,SUSPENDED,2024-02-12 10:18:45,2025-09-16 01:48:28,2024-02-12 10:18:45+00:00
AGT0000120,EMP00754,Amit Kumar,VND0000015,T3,SUSPENDED,2024-02-12 13:45:23,2025-01-20 13:53:46,2024-02-12 13:45:23+00:00
AGT0000325,EMP00729,Priya Mehta,VND0000001,T1,SUSPENDED,2024-02-12 15:11:35,2026-06-16 18:12:00,2024-02-12 15:11:35+00:00
AGT0000748,EMP00931,Rohan Patel,VND0000005,T1,SUSPENDED,2024-02-12 20:41:57,2026-04-14 10:35:38,2024-02-12 20:41:57+00:00
AGT0000155,EMP00990,Priya Mehta,VND0000006,T2,SUSPENDED,2024-02-12 21:03:40,2026-05-07 14:47:21,2024-02-12 21:03:40+00:00
AGT0000110,EMP00961,Rahul Verma,VND0000010,T3,ACTIVE,2024-02-13 02:27:15,2025-01-23 15:11:18,2024-02-13 02:27:15+00:00
AGT0000111,EMP00235,Vikram Shah,VND0000008,FIELD,SUSPENDED,2024-02-13 07:49:30,2025-06-15 07:11:14,2024-02-13 07:49:30+00:00
AGT0000342,EMP00064,Rohan Patel,VND0000004,FIELD,SUSPENDED,2024-02-13 11:14:35,2025-03-18 16:16:19,2024-02-13 11:14:35+00:00
AGT0000382,EMP00584,Vikram Shah,VND0000015,FIELD,INACTIVE,2024-02-13 12:40:27,2025-10-26 13:42:43,2024-02-13 12:40:27+00:00
AGT0000190,EMP00375,Amit Kumar,VND0000015,T3,SUSPENDED,2024-02-13 13:57:46,2025-11-14 23:36:30,2024-02-13 13:57:46+00:00
AGT0000431,EMP00580,Amit Kumar,VND0000011,DIGITAL,SUSPENDED,2024-02-13 14:10:34,2026-02-24 10:05:53,2024-02-13 14:10:34+00:00
AGT0000522,EMP00729,Vikram Shah,VND0000004,T1,ACTIVE,2024-02-13 14:16:29,2026-02-24 06:04:47,2024-02-13 14:16:29+00:00
AGT0000048,EMP00102,Amit Kumar,VND0000008,DIGITAL,INACTIVE,2024-02-13 16:18:02,2025-11-06 00:48:18,2024-02-13 16:18:02+00:00
AGT0000887,EMP01011,Neha Singh,VND0000014,T2,ACTIVE,2024-02-13 18:24:53,2026-02-10 20:30:19,2024-02-13 18:24:53+00:00
AGT0000040,EMP00820,Vikram Shah,VND0000007,FIELD,INACTIVE,2024-02-13 19:04:47,2025-11-04 00:17:09,2024-02-13 19:04:47+00:00
AGT0000050,EMP00200,Ananya Rao,VND0000013,DIGITAL,SUSPENDED,2024-02-13 21:31:41,2026-04-08 20:42:12,2024-02-13 21:31:41+00:00
AGT0000114,EMP00258,Vikram Shah,VND0000008,T1,SUSPENDED,2024-02-14 04:22:49,2025-05-19 12:01:05,2024-02-14 04:22:49+00:00
AGT0000605,EMP00201,Neha Singh,VND0000014,T3,ACTIVE,2024-02-14 08:55:39,2026-01-22 09:10:05,2024-02-14 08:55:39+00:00
AGT0000528,EMP00225,Amit Kumar,VND0000007,T3,ACTIVE,2024-02-14 09:34:07,2025-06-17 09:28:41,2024-02-14 09:34:07+00:00
AGT0000937,EMP00201,Rohan Patel,VND0000002,FIELD,INACTIVE,2024-02-14 15:40:54,2025-02-02 01:41:07,2024-02-14 15:40:54+00:00
AGT0000117,EMP00666,Neha Singh,VND0000009,T1,SUSPENDED,2024-02-14 16:01:03,2025-06-12 20:08:36,2024-02-14 16:01:03+00:00
AGT0000455,EMP00140,Rohan Patel,VND0000009,FIELD,ACTIVE,2024-02-14 18:54:23,2025-04-19 10:57:06,2024-02-14 18:54:23+00:00
AGT0000033,EMP00887,Rohan Patel,VND0000015,DIGITAL,ACTIVE,2024-02-14 19:48:56,2026-01-05 05:32:48,2024-02-14 19:48:56+00:00
AGT0000674,EMP00021,Rahul Verma,VND0000006,T1,ACTIVE,2024-02-14 22:59:36,2025-09-29 00:55:17,2024-02-14 22:59:36+00:00
AGT0000338,EMP00673,Sneha Das,VND0000005,T1,SUSPENDED,2024-02-15 01:25:41,2025-10-19 15:54:32,2024-02-15 01:25:41+00:00
AGT0000039,EMP00792,Rohan Patel,VND0000003,FIELD,SUSPENDED,2024-02-15 03:19:45,2025-12-16 09:01:11,2024-02-15 03:19:45+00:00
AGT0000689,EMP00690,Amit Kumar,VND0000006,T1,INACTIVE,2024-02-15 04:52:49,2026-05-30 15:35:05,2024-02-15 04:52:49+00:00
AGT0000055,EMP00821,Vikram Shah,VND0000004,T1,INACTIVE,2024-02-15 08:56:05,2025-07-06 08:28:12,2024-02-15 08:56:05+00:00
AGT0000179,EMP00172,Sneha Das,VND0000003,FIELD,ACTIVE,2024-02-15 11:52:17,2025-02-01 16:39:31,2024-02-15 11:52:17+00:00
AGT0000974,EMP00714,Pooja Nair,VND0000005,T3,SUSPENDED,2024-02-15 13:49:15,2025-01-27 23:40:28,2024-02-15 13:49:15+00:00
